DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Meses)
2014-01-01,2014,1,1,BM12_CPCA12,2014-01-01T00:00:00-02:00,41.93
2014-02-01,2014,1,2,BM12_CPCA12,2014-02-01T00:00:00-02:00,42.1
2014-03-01,2014,1,3,BM12_CPCA12,2014-03-01T00:00:00-03:00,42.28
2014-04-01,2014,1,4,BM12_CPCA12,2014-04-01T00:00:00-03:00,42.67
2014-05-01,2014,1,5,BM12_CPCA12,2014-05-01T00:00:00-03:00,42.89
2014-06-01,2014,1,6,BM12_CPCA12,2014-06-01T00:00:00-03:00,43.14
2014-07-01,2014,1,7,BM12_CPCA12,2014-07-01T00:00:00-03:00,43.79
2014-08-01,2014,1,8,BM12_CPCA12,2014-08-01T00:00:00-03:00,43.96
2014-09-01,2014,1,9,BM12_CPCA12,2014-09-01T00:00:00-03:00,44.31
2014-10-01,2014,1,10,BM12_CPCA12,2014-10-01T00:00:00-03:00,44.74
2014-11-01,2014,1,11,BM12_CPCA12,2014-11-01T00:00:00-02:00,44.89
2014-12-01,2014,1,12,BM12_CPCA12,2014-12-01T00:00:00-02:00,45.33
2015-01-01,2015,1,1,BM12_CPCA12,2015-01-01T00:00:00-02:00,45.81
2015-02-01,2015,1,2,BM12_CPCA12,2015-02-01T00:00:00-02:00,46.11
2015-03-01,2015,1,3,BM12_CPCA12,2015-03-01T00:00:00-03:00,46.56
2015-04-01,2015,1,4,BM12_CPCA12,2015-04-01T00:00:00-03:00,46.81
2015-05-01,2015,1,5,BM12_CPCA12,2015-05-01T00:00:00-03:00,47.31
2015-06-01,2015,1,6,BM12_CPCA12,2015-06-01T00:00:00-03:00,47.64
2015-07-01,2015,1,7,BM12_CPCA12,2015-07-01T00:00:00-03:00,47.99
2015-08-01,2015,1,8,BM12_CPCA12,2015-08-01T00:00:00-03:00,48.12
2015-09-01,2015,1,9,BM12_CPCA12,2015-09-01T00:00:00-03:00,48.45
2015-10-01,2015,1,10,BM12_CPCA12,2015-10-01T00:00:00-03:00,48.66
2015-11-01,2015,1,11,BM12_CPCA12,2015-11-01T00:00:00-02:00,48.82
2015-12-01,2015,1,12,BM12_CPCA12,2015-12-01T00:00:00-02:00,49.14
2016-01-01,2016,1,1,BM12_CPCA12,2016-01-01T00:00:00-02:00,49.6
2016-02-01,2016,1,2,BM12_CPCA12,2016-02-01T00:00:00-02:00,49.54
2016-03-01,2016,1,3,BM12_CPCA12,2016-03-01T00:00:00-03:00,49.59
2016-04-01,2016,1,4,BM12_CPCA12,2016-04-01T00:00:00-03:00,49.74
2016-05-01,2016,1,5,BM12_CPCA12,2016-05-01T00:00:00-03:00,49.97
2016-06-01,2016,1,6,BM12_CPCA12,2016-06-01T00:00:00-03:00,50.15
2016-07-01,2016,1,7,BM12_CPCA12,2016-07-01T00:00:00-03:00,50.53
2016-08-01,2016,1,8,BM12_CPCA12,2016-08-01T00:00:00-03:00,50.58
2016-09-01,2016,1,9,BM12_CPCA12,2016-09-01T00:00:00-03:00,50.87
2016-10-01,2016,1,10,BM12_CPCA12,2016-10-01T00:00:00-03:00,50.8
2016-11-01,2016,1,11,BM12_CPCA12,2016-11-01T00:00:00-02:00,50.97
2016-12-01,2016,1,12,BM12_CPCA12,2016-12-01T00:00:00-02:00,50.91
2017-01-01,2017,1,1,BM12_CPCA12,2017-01-01T00:00:00-02:00,51.27
2017-02-01,2017,1,2,BM12_CPCA12,2017-02-01T00:00:00-02:00,51.16
2017-03-01,2017,1,3,BM12_CPCA12,2017-03-01T00:00:00-03:00,51.2
2017-04-01,2017,1,4,BM12_CPCA12,2017-04-01T00:00:00-03:00,51.31
2017-05-01,2017,1,5,BM12_CPCA12,2017-05-01T00:00:00-03:00,51.6
2017-06-01,2017,1,6,BM12_CPCA12,2017-06-01T00:00:00-03:00,51.71
2017-07-01,2017,1,7,BM12_CPCA12,2017-07-01T00:00:00-03:00,52.12
2017-08-01,2017,1,8,BM12_CPCA12,2017-08-01T00:00:00-03:00,52.3
2017-09-01,2017,1,9,BM12_CPCA12,2017-09-01T00:00:00-03:00,52.28
2017-10-01,2017,1,10,BM12_CPCA12,2017-10-01T00:00:00-03:00,52.35
2017-11-01,2017,1,11,BM12_CPCA12,2017-11-01T00:00:00-02:00,52.23
2017-12-01,2017,1,12,BM12_CPCA12,2017-12-01T00:00:00-02:00,52.3
2018-01-01,2018,1,1,BM12_CPCA12,2018-01-01T00:00:00-02:00,52.78
2018-02-01,2018,1,2,BM12_CPCA12,2018-02-01T00:00:00-02:00,52.85
2018-03-01,2018,1,3,BM12_CPCA12,2018-03-01T00:00:00-03:00,52.58
2018-04-01,2018,1,4,BM12_CPCA12,2018-04-01T00:00:00-03:00,52.59
2018-05-01,2018,1,5,BM12_CPCA12,2018-05-01T00:00:00-03:00,52.67
2018-06-01,2018,1,6,BM12_CPCA12,2018-06-01T00:00:00-03:00,52.42
2018-07-01,2018,1,7,BM12_CPCA12,2018-07-01T00:00:00-03:00,52.93
2018-08-01,2018,1,8,BM12_CPCA12,2018-08-01T00:00:00-03:00,52.88
2018-09-01,2018,1,9,BM12_CPCA12,2018-09-01T00:00:00-03:00,52.94
2018-10-01,2018,1,10,BM12_CPCA12,2018-10-01T00:00:00-03:00,53.14
2018-11-01,2018,1,11,BM12_CPCA12,2018-11-01T00:00:00-03:00,52.91
2018-12-01,2018,1,12,BM12_CPCA12,2018-12-01T00:00:00-02:00,52.78
2019-01-01,2019,1,1,BM12_CPCA12,2019-01-01T00:00:00-02:00,53.16
2019-02-01,2019,1,2,BM12_CPCA12,2019-02-01T00:00:00-02:00,53.09
2019-03-01,2019,1,3,BM12_CPCA12,2019-03-01T00:00:00-03:00,52.76
2019-04-01,2019,1,4,BM12_CPCA12,2019-04-01T00:00:00-03:00,52.83
2019-05-01,2019,1,5,BM12_CPCA12,2019-05-01T00:00:00-03:00,52.85
2019-06-01,2019,1,6,BM12_CPCA12,2019-06-01T00:00:00-03:00,52.62
2019-07-01,2019,1,7,BM12_CPCA12,2019-07-01T00:00:00-03:00,53.09
2019-08-01,2019,1,8,BM12_CPCA12,2019-08-01T00:00:00-03:00,52.94
2019-09-01,2019,1,9,BM12_CPCA12,2019-09-01T00:00:00-03:00,52.72
2019-10-01,2019,1,10,BM12_CPCA12,2019-10-01T00:00:00-03:00,54.79
2019-11-01,2019,1,11,BM12_CPCA12,2019-11-01T00:00:00-03:00,52.94
2019-12-01,2019,1,12,BM12_CPCA12,2019-12-01T00:00:00-03:00,52.8
2020-01-01,2020,1,1,BM12_CPCA12,2020-01-01T00:00:00-03:00,53.1
2020-02-01,2020,1,2,BM12_CPCA12,2020-02-01T00:00:00-03:00,52.92
2020-03-01,2020,1,3,BM12_CPCA12,2020-03-01T00:00:00-03:00,51.79
2020-04-01,2020,1,4,BM12_CPCA12,2020-04-01T00:00:00-03:00,52.35
2020-05-01,2020,1,5,BM12_CPCA12,2020-05-01T00:00:00-03:00,52.76
2020-06-01,2020,1,6,BM12_CPCA12,2020-06-01T00:00:00-03:00,53.09
2020-07-01,2020,1,7,BM12_CPCA12,2020-07-01T00:00:00-03:00,53.47
2020-08-01,2020,1,8,BM12_CPCA12,2020-08-01T00:00:00-03:00,55.44
2020-09-01,2020,1,9,BM12_CPCA12,2020-09-01T00:00:00-03:00,55.93
2020-10-01,2020,1,10,BM12_CPCA12,2020-10-01T00:00:00-03:00,55.12
2020-11-01,2020,1,11,BM12_CPCA12,2020-11-01T00:00:00-03:00,55.25
2020-12-01,2020,1,12,BM12_CPCA12,2020-12-01T00:00:00-03:00,54.92
2021-01-01,2021,1,1,BM12_CPCA12,2021-01-01T00:00:00-03:00,55.04
