DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Meses)
2015-03-01,2015,1,3,BM12_CRLPCAPF12,2015-03-01T00:00:00-03:00,19.39
2015-04-01,2015,1,4,BM12_CRLPCAPF12,2015-04-01T00:00:00-03:00,19.44
2015-05-01,2015,1,5,BM12_CRLPCAPF12,2015-05-01T00:00:00-03:00,19.4
2015-06-01,2015,1,6,BM12_CRLPCAPF12,2015-06-01T00:00:00-03:00,19.55
2015-07-01,2015,1,7,BM12_CRLPCAPF12,2015-07-01T00:00:00-03:00,19.62
2015-08-01,2015,1,8,BM12_CRLPCAPF12,2015-08-01T00:00:00-03:00,19.6
2015-09-01,2015,1,9,BM12_CRLPCAPF12,2015-09-01T00:00:00-03:00,19.68
2015-10-01,2015,1,10,BM12_CRLPCAPF12,2015-10-01T00:00:00-03:00,19.7
2015-11-01,2015,1,11,BM12_CRLPCAPF12,2015-11-01T00:00:00-02:00,19.79
2015-12-01,2015,1,12,BM12_CRLPCAPF12,2015-12-01T00:00:00-02:00,19.93
2016-01-01,2016,1,1,BM12_CRLPCAPF12,2016-01-01T00:00:00-02:00,19.76
2016-02-01,2016,1,2,BM12_CRLPCAPF12,2016-02-01T00:00:00-02:00,19.94
2016-03-01,2016,1,3,BM12_CRLPCAPF12,2016-03-01T00:00:00-03:00,19.93
2016-04-01,2016,1,4,BM12_CRLPCAPF12,2016-04-01T00:00:00-03:00,19.75
2016-05-01,2016,1,5,BM12_CRLPCAPF12,2016-05-01T00:00:00-03:00,19.95
2016-06-01,2016,1,6,BM12_CRLPCAPF12,2016-06-01T00:00:00-03:00,20.03
2016-07-01,2016,1,7,BM12_CRLPCAPF12,2016-07-01T00:00:00-03:00,19.97
2016-08-01,2016,1,8,BM12_CRLPCAPF12,2016-08-01T00:00:00-03:00,20.16
2016-09-01,2016,1,9,BM12_CRLPCAPF12,2016-09-01T00:00:00-03:00,20.04
2016-10-01,2016,1,10,BM12_CRLPCAPF12,2016-10-01T00:00:00-03:00,20.06
2016-11-01,2016,1,11,BM12_CRLPCAPF12,2016-11-01T00:00:00-02:00,20.04
2016-12-01,2016,1,12,BM12_CRLPCAPF12,2016-12-01T00:00:00-02:00,20.06
2017-01-01,2017,1,1,BM12_CRLPCAPF12,2017-01-01T00:00:00-02:00,20.15
2017-02-01,2017,1,2,BM12_CRLPCAPF12,2017-02-01T00:00:00-02:00,20.11
2017-03-01,2017,1,3,BM12_CRLPCAPF12,2017-03-01T00:00:00-03:00,20.28
2017-04-01,2017,1,4,BM12_CRLPCAPF12,2017-04-01T00:00:00-03:00,20.32
2017-05-01,2017,1,5,BM12_CRLPCAPF12,2017-05-01T00:00:00-03:00,20.47
2017-06-01,2017,1,6,BM12_CRLPCAPF12,2017-06-01T00:00:00-03:00,20.59
2017-07-01,2017,1,7,BM12_CRLPCAPF12,2017-07-01T00:00:00-03:00,20.63
2017-08-01,2017,1,8,BM12_CRLPCAPF12,2017-08-01T00:00:00-03:00,20.73
2017-09-01,2017,1,9,BM12_CRLPCAPF12,2017-09-01T00:00:00-03:00,20.6
2017-10-01,2017,1,10,BM12_CRLPCAPF12,2017-10-01T00:00:00-03:00,20.86
2017-11-01,2017,1,11,BM12_CRLPCAPF12,2017-11-01T00:00:00-02:00,20.88
2017-12-01,2017,1,12,BM12_CRLPCAPF12,2017-12-01T00:00:00-02:00,21.09
2018-01-01,2018,1,1,BM12_CRLPCAPF12,2018-01-01T00:00:00-02:00,21.04
2018-02-01,2018,1,2,BM12_CRLPCAPF12,2018-02-01T00:00:00-02:00,20.91
2018-03-01,2018,1,3,BM12_CRLPCAPF12,2018-03-01T00:00:00-03:00,21.05
2018-04-01,2018,1,4,BM12_CRLPCAPF12,2018-04-01T00:00:00-03:00,21.01
2018-05-01,2018,1,5,BM12_CRLPCAPF12,2018-05-01T00:00:00-03:00,20.98
2018-06-01,2018,1,6,BM12_CRLPCAPF12,2018-06-01T00:00:00-03:00,21.17
2018-07-01,2018,1,7,BM12_CRLPCAPF12,2018-07-01T00:00:00-03:00,21.32
2018-08-01,2018,1,8,BM12_CRLPCAPF12,2018-08-01T00:00:00-03:00,21.47
2018-09-01,2018,1,9,BM12_CRLPCAPF12,2018-09-01T00:00:00-03:00,21.53
2018-10-01,2018,1,10,BM12_CRLPCAPF12,2018-10-01T00:00:00-03:00,21.63
2018-11-01,2018,1,11,BM12_CRLPCAPF12,2018-11-01T00:00:00-03:00,21.62
2018-12-01,2018,1,12,BM12_CRLPCAPF12,2018-12-01T00:00:00-02:00,21.7
2019-01-01,2019,1,1,BM12_CRLPCAPF12,2019-01-01T00:00:00-02:00,21.62
2019-02-01,2019,1,2,BM12_CRLPCAPF12,2019-02-01T00:00:00-02:00,21.63
2019-03-01,2019,1,3,BM12_CRLPCAPF12,2019-03-01T00:00:00-03:00,21.6
2019-04-01,2019,1,4,BM12_CRLPCAPF12,2019-04-01T00:00:00-03:00,21.73
2019-05-01,2019,1,5,BM12_CRLPCAPF12,2019-05-01T00:00:00-03:00,21.83
2019-06-01,2019,1,6,BM12_CRLPCAPF12,2019-06-01T00:00:00-03:00,21.85
2019-07-01,2019,1,7,BM12_CRLPCAPF12,2019-07-01T00:00:00-03:00,22.04
2019-08-01,2019,1,8,BM12_CRLPCAPF12,2019-08-01T00:00:00-03:00,22.02
2019-09-01,2019,1,9,BM12_CRLPCAPF12,2019-09-01T00:00:00-03:00,22.16
2019-10-01,2019,1,10,BM12_CRLPCAPF12,2019-10-01T00:00:00-03:00,22.35
2019-11-01,2019,1,11,BM12_CRLPCAPF12,2019-11-01T00:00:00-03:00,22.41
2019-12-01,2019,1,12,BM12_CRLPCAPF12,2019-12-01T00:00:00-03:00,22.68
2020-01-01,2020,1,1,BM12_CRLPCAPF12,2020-01-01T00:00:00-03:00,22.76
2020-02-01,2020,1,2,BM12_CRLPCAPF12,2020-02-01T00:00:00-03:00,22.49
2020-03-01,2020,1,3,BM12_CRLPCAPF12,2020-03-01T00:00:00-03:00,22.65
2020-04-01,2020,1,4,BM12_CRLPCAPF12,2020-04-01T00:00:00-03:00,23.04
2020-05-01,2020,1,5,BM12_CRLPCAPF12,2020-05-01T00:00:00-03:00,23.28
2020-06-01,2020,1,6,BM12_CRLPCAPF12,2020-06-01T00:00:00-03:00,23.7
2020-07-01,2020,1,7,BM12_CRLPCAPF12,2020-07-01T00:00:00-03:00,24.15
2020-08-01,2020,1,8,BM12_CRLPCAPF12,2020-08-01T00:00:00-03:00,24.28
2020-09-01,2020,1,9,BM12_CRLPCAPF12,2020-09-01T00:00:00-03:00,27.49
2020-10-01,2020,1,10,BM12_CRLPCAPF12,2020-10-01T00:00:00-03:00,24.04
2020-11-01,2020,1,11,BM12_CRLPCAPF12,2020-11-01T00:00:00-03:00,25.02
2020-12-01,2020,1,12,BM12_CRLPCAPF12,2020-12-01T00:00:00-03:00,24.98
2021-01-01,2021,1,1,BM12_CRLPCAPF12,2021-01-01T00:00:00-03:00,24.12
