DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
2013-04-01,2013,1,4,BM12_CTJPF12,2013-04-01T00:00:00-03:00,27.21
2013-05-01,2013,1,5,BM12_CTJPF12,2013-05-01T00:00:00-03:00,26.93
2013-06-01,2013,1,6,BM12_CTJPF12,2013-06-01T00:00:00-03:00,27.06
2013-07-01,2013,1,7,BM12_CTJPF12,2013-07-01T00:00:00-03:00,27.62
2013-08-01,2013,1,8,BM12_CTJPF12,2013-08-01T00:00:00-03:00,27.73
2013-09-01,2013,1,9,BM12_CTJPF12,2013-09-01T00:00:00-03:00,28.01
2013-10-01,2013,1,10,BM12_CTJPF12,2013-10-01T00:00:00-03:00,28.62
2013-11-01,2013,1,11,BM12_CTJPF12,2013-11-01T00:00:00-02:00,28.71
2013-12-01,2013,1,12,BM12_CTJPF12,2013-12-01T00:00:00-02:00,28.19
2014-01-01,2014,1,1,BM12_CTJPF12,2014-01-01T00:00:00-02:00,29.18
2014-02-01,2014,1,2,BM12_CTJPF12,2014-02-01T00:00:00-02:00,30.14
2014-03-01,2014,1,3,BM12_CTJPF12,2014-03-01T00:00:00-03:00,30.53
2014-04-01,2014,1,4,BM12_CTJPF12,2014-04-01T00:00:00-03:00,30.14
2014-05-01,2014,1,5,BM12_CTJPF12,2014-05-01T00:00:00-03:00,30.34
2014-06-01,2014,1,6,BM12_CTJPF12,2014-06-01T00:00:00-03:00,30.5
2014-07-01,2014,1,7,BM12_CTJPF12,2014-07-01T00:00:00-03:00,30.66
2014-08-01,2014,1,8,BM12_CTJPF12,2014-08-01T00:00:00-03:00,30.67
2014-09-01,2014,1,9,BM12_CTJPF12,2014-09-01T00:00:00-03:00,29.95
2014-10-01,2014,1,10,BM12_CTJPF12,2014-10-01T00:00:00-03:00,30.75
2014-11-01,2014,1,11,BM12_CTJPF12,2014-11-01T00:00:00-02:00,30.87
2014-12-01,2014,1,12,BM12_CTJPF12,2014-12-01T00:00:00-02:00,30.02
2015-01-01,2015,1,1,BM12_CTJPF12,2015-01-01T00:00:00-02:00,31.39
2015-02-01,2015,1,2,BM12_CTJPF12,2015-02-01T00:00:00-02:00,32.23
2015-03-01,2015,1,3,BM12_CTJPF12,2015-03-01T00:00:00-03:00,32.51
2015-04-01,2015,1,4,BM12_CTJPF12,2015-04-01T00:00:00-03:00,33.24
2015-05-01,2015,1,5,BM12_CTJPF12,2015-05-01T00:00:00-03:00,34.18
2015-06-01,2015,1,6,BM12_CTJPF12,2015-06-01T00:00:00-03:00,34.87
2015-07-01,2015,1,7,BM12_CTJPF12,2015-07-01T00:00:00-03:00,35.81
2015-08-01,2015,1,8,BM12_CTJPF12,2015-08-01T00:00:00-03:00,36.37
2015-09-01,2015,1,9,BM12_CTJPF12,2015-09-01T00:00:00-03:00,36.85
2015-10-01,2015,1,10,BM12_CTJPF12,2015-10-01T00:00:00-03:00,37.9
2015-11-01,2015,1,11,BM12_CTJPF12,2015-11-01T00:00:00-02:00,38.25
2015-12-01,2015,1,12,BM12_CTJPF12,2015-12-01T00:00:00-02:00,37.36
2016-01-01,2016,1,1,BM12_CTJPF12,2016-01-01T00:00:00-02:00,38.87
2016-02-01,2016,1,2,BM12_CTJPF12,2016-02-01T00:00:00-02:00,39.46
2016-03-01,2016,1,3,BM12_CTJPF12,2016-03-01T00:00:00-03:00,40.19
2016-04-01,2016,1,4,BM12_CTJPF12,2016-04-01T00:00:00-03:00,41.02
2016-05-01,2016,1,5,BM12_CTJPF12,2016-05-01T00:00:00-03:00,41.39
2016-06-01,2016,1,6,BM12_CTJPF12,2016-06-01T00:00:00-03:00,41.05
2016-07-01,2016,1,7,BM12_CTJPF12,2016-07-01T00:00:00-03:00,41.32
2016-08-01,2016,1,8,BM12_CTJPF12,2016-08-01T00:00:00-03:00,41.41
2016-09-01,2016,1,9,BM12_CTJPF12,2016-09-01T00:00:00-03:00,42.05
2016-10-01,2016,1,10,BM12_CTJPF12,2016-10-01T00:00:00-03:00,42.24
2016-11-01,2016,1,11,BM12_CTJPF12,2016-11-01T00:00:00-02:00,42.27
2016-12-01,2016,1,12,BM12_CTJPF12,2016-12-01T00:00:00-02:00,41.18
2017-01-01,2017,1,1,BM12_CTJPF12,2017-01-01T00:00:00-02:00,41.41
2017-02-01,2017,1,2,BM12_CTJPF12,2017-02-01T00:00:00-02:00,40.71
2017-03-01,2017,1,3,BM12_CTJPF12,2017-03-01T00:00:00-03:00,40.58
2017-04-01,2017,1,4,BM12_CTJPF12,2017-04-01T00:00:00-03:00,37.67
2017-05-01,2017,1,5,BM12_CTJPF12,2017-05-01T00:00:00-03:00,36.5
2017-06-01,2017,1,6,BM12_CTJPF12,2017-06-01T00:00:00-03:00,35.68
2017-07-01,2017,1,7,BM12_CTJPF12,2017-07-01T00:00:00-03:00,35.6
2017-08-01,2017,1,8,BM12_CTJPF12,2017-08-01T00:00:00-03:00,34.7
2017-09-01,2017,1,9,BM12_CTJPF12,2017-09-01T00:00:00-03:00,33.08
2017-10-01,2017,1,10,BM12_CTJPF12,2017-10-01T00:00:00-03:00,33.34
2017-11-01,2017,1,11,BM12_CTJPF12,2017-11-01T00:00:00-02:00,32.52
2017-12-01,2017,1,12,BM12_CTJPF12,2017-12-01T00:00:00-02:00,31.1
2018-01-01,2018,1,1,BM12_CTJPF12,2018-01-01T00:00:00-02:00,31.6
2018-02-01,2018,1,2,BM12_CTJPF12,2018-02-01T00:00:00-02:00,32.43
2018-03-01,2018,1,3,BM12_CTJPF12,2018-03-01T00:00:00-03:00,32.23
2018-04-01,2018,1,4,BM12_CTJPF12,2018-04-01T00:00:00-03:00,31.99
2018-05-01,2018,1,5,BM12_CTJPF12,2018-05-01T00:00:00-03:00,30.62
2018-06-01,2018,1,6,BM12_CTJPF12,2018-06-01T00:00:00-03:00,30.33
2018-07-01,2018,1,7,BM12_CTJPF12,2018-07-01T00:00:00-03:00,29.83
2018-08-01,2018,1,8,BM12_CTJPF12,2018-08-01T00:00:00-03:00,29.65
2018-09-01,2018,1,9,BM12_CTJPF12,2018-09-01T00:00:00-03:00,29.67
2018-10-01,2018,1,10,BM12_CTJPF12,2018-10-01T00:00:00-03:00,29.78
2018-11-01,2018,1,11,BM12_CTJPF12,2018-11-01T00:00:00-03:00,29.79
2018-12-01,2018,1,12,BM12_CTJPF12,2018-12-01T00:00:00-02:00,28.46
2019-01-01,2019,1,1,BM12_CTJPF12,2019-01-01T00:00:00-02:00,29.93
2019-02-01,2019,1,2,BM12_CTJPF12,2019-02-01T00:00:00-02:00,30.56
2019-03-01,2019,1,3,BM12_CTJPF12,2019-03-01T00:00:00-03:00,31.02
2019-04-01,2019,1,4,BM12_CTJPF12,2019-04-01T00:00:00-03:00,31.08
2019-05-01,2019,1,5,BM12_CTJPF12,2019-05-01T00:00:00-03:00,30.93
2019-06-01,2019,1,6,BM12_CTJPF12,2019-06-01T00:00:00-03:00,31.08
2019-07-01,2019,1,7,BM12_CTJPF12,2019-07-01T00:00:00-03:00,30.8
2019-08-01,2019,1,8,BM12_CTJPF12,2019-08-01T00:00:00-03:00,30.95
2019-09-01,2019,1,9,BM12_CTJPF12,2019-09-01T00:00:00-03:00,30.22
2019-10-01,2019,1,10,BM12_CTJPF12,2019-10-01T00:00:00-03:00,29.47
2019-11-01,2019,1,11,BM12_CTJPF12,2019-11-01T00:00:00-03:00,29.72
2019-12-01,2019,1,12,BM12_CTJPF12,2019-12-01T00:00:00-03:00,28.29
2020-01-01,2020,1,1,BM12_CTJPF12,2020-01-01T00:00:00-03:00,28.13
2020-02-01,2020,1,2,BM12_CTJPF12,2020-02-01T00:00:00-03:00,28.71
2020-03-01,2020,1,3,BM12_CTJPF12,2020-03-01T00:00:00-03:00,28.35
2020-04-01,2020,1,4,BM12_CTJPF12,2020-04-01T00:00:00-03:00,27.19
2020-05-01,2020,1,5,BM12_CTJPF12,2020-05-01T00:00:00-03:00,26.57
2020-06-01,2020,1,6,BM12_CTJPF12,2020-06-01T00:00:00-03:00,25.29
2020-07-01,2020,1,7,BM12_CTJPF12,2020-07-01T00:00:00-03:00,24.72
2020-08-01,2020,1,8,BM12_CTJPF12,2020-08-01T00:00:00-03:00,23.95
2020-09-01,2020,1,9,BM12_CTJPF12,2020-09-01T00:00:00-03:00,23.46
2020-10-01,2020,1,10,BM12_CTJPF12,2020-10-01T00:00:00-03:00,23.91
2020-11-01,2020,1,11,BM12_CTJPF12,2020-11-01T00:00:00-03:00,23.72
2020-12-01,2020,1,12,BM12_CTJPF12,2020-12-01T00:00:00-03:00,23.16
2021-01-01,2021,1,1,BM12_CTJPF12,2021-01-01T00:00:00-03:00,24.26
